calories,protein,fat,carbohydrates
-1.068725189229945,-1.1378245316282836,-0.80456260717577,-0.6960980466060448
-1.2505967086703185,-1.273788701508105,-0.8911166534031535,-1.0486026449511876
-1.2175291596811597,-1.3244136583782515,-0.9374413542009079,-0.8667409761232078
-1.156905319867702,-1.3330922224131336,-0.8911166534031535,-0.7327065643571317
-1.239574192340599,-1.5486098959460424,-0.9203743591701563,-0.8525699369937547
-1.2285516760108794,-1.535592049893719,-0.7826193278505179,-0.9747951494852867
1.714460184024257,0.40985272125904715,2.84655525833146,0.8243363599915144
-0.9033874442841507,-1.0886460020972843,-0.5583102503034961,-0.4770374000632508
-1.041168898405646,-1.2491994367426054,-0.8521063790471497,-0.482941999700523
-1.0852589637245245,-0.31914665767105993,-1.039843324385418,-0.8141900393514863
-1.1624165780325617,-1.312842239665075,-0.4754134172969881,-1.1619709579868114
-0.9033874442841507,-1.0886460020972843,-0.5583102503034961,-0.5065603982496112
-1.178950352527141,-1.4357885634925736,-0.8667352319306512,-0.7952953205122156
-0.7435609575032164,-1.14939595034146,0.152408185619948,-1.095248982085637
-0.754583473832936,-1.1783244971244005,0.33526884666371576,-1.0379743656040978
-1.382866904626954,-1.570306306033248,-0.8886785112559032,-1.2670728315302542
-1.2230404178460195,-1.450252836884044,-0.7106941345066359,-1.0704496636090943
-1.294686773989197,-1.570306306033248,-0.8374775261636482,-1.095248982085637
0.09966154172033385,1.9850120935901718,-0.6314545147210032,-0.028287827630573293
-1.1128152545488235,-1.2491994367426054,-0.8521063790471497,-0.7197164451551331
-1.1073039963839637,-1.14939595034146,-0.4571273511926113,-1.095248982085637
-1.0246351239110665,-0.585289288074115,-1.0374051822381676,-0.5360833964359716
-1.2505967086703185,-1.2144851806030765,-0.8655161608570259,-1.0976108219405458
-0.9915675749219077,-1.2911458295778697,-0.9228125013174066,-0.2821856120332723
-1.3167318066486362,-1.537038477232866,-0.9289078566855321,-1.0633641440443677
-1.2175291596811597,-1.570306306033248,-0.8094388914702706,-0.7427443837404941
-1.267130483164898,-1.570306306033248,-0.8130961046911459,-0.9718428496666506
-1.1348602872082627,-1.5110027851282195,-0.8374775261636482,-0.6777937877305014
-1.267130483164898,-1.570306306033248,-0.660712220488006,-1.1932653360643533
-1.3057092903189167,-1.6006812801553356,-0.8130961046911459,-1.1194578405984523
-1.123837770878543,-1.341770786448016,-0.7728667592615169,-0.8183232590975767
-1.3057092903189167,-1.4661635376146611,-0.8716115162251517,-1.112372321033726
1.1027105277248186,-1.072735301366667,-0.6972843526967597,-0.24085341457236784
-0.6884483758546184,-1.4010743073530445,0.6766087472787491,-1.0108132072726466
1.5270774064190236,0.9782986655438332,2.84655525833146,0.7369482853598875
0.5185171622496791,-1.078521010723255,-0.6448642965308795,-0.7014121862795897
0.29255557749042704,-0.4869322290121164,-0.006071053951317495,1.920230052669211
-1.410423195451253,-1.570306306033248,-0.9398794963481581,-1.2670728315302542
-1.267130483164898,-1.14939595034146,-0.8374775261636482,-1.1442571590749953
-0.40186295128190846,-1.5905562887813067,-0.9484129938635341,-0.7504203632689479
0.9924853644276224,-1.2115923259247825,-0.7862765410713933,-0.15818901965055887
1.6703701187053785,-0.5983071341264384,2.84655525833146,1.8729932555710347
-0.8592973789652724,-1.450252836884044,0.4571759540262276,-1.1442571590749953
-1.156905319867702,-1.14939595034146,-0.8374775261636482,-0.8490271772113915
-0.501065598249385,-1.44735998220575,1.0910929123112891,-1.0674973637904581
-0.7435609575032164,-0.6662892190663492,-0.25354248189721645,-0.7014121862795897
-0.6498695687005998,-1.450252836884044,0.6156551935974931,-1.1442571590749953
1.0420866879113606,-1.5283599131979841,-1.0215572582810413,0.23151455640939808
-1.2726417413297577,-1.3316457950739866,-0.8898975823295283,-1.072221043500276
-1.2781529994946177,-1.5153420671456606,-0.9374413542009079,-0.9080731735841122
-1.3608218719675147,-1.570306306033248,-0.8630780187097757,-1.242863973017439
-0.9915675749219077,-1.5457170412677483,-0.6363307990155037,-0.5301787967986995
-1.1017927382191037,-1.1407173863065776,-0.6533977940462553,-0.9665287099931059
-1.1899728688568607,-1.5558420326417777,-1.0032711921766644,-0.6128431917205085
-1.3387768393080755,-1.570306306033248,-0.9398794963481581,-1.095248982085637
-1.178950352527141,-0.4059322980198822,-0.9289078566855321,-1.0917062223032736
-1.2230404178460195,-1.0886460020972843,-0.9398794963481581,-0.9966421681431934
-1.2009953851865802,-1.450252836884044,-0.8130961046911459,-0.8980353542007498
-1.2450854505054587,-1.5110027851282195,-0.8886785112559032,-0.8738264956879342
-1.2009953851865802,-1.5110027851282195,-0.8886785112559032,-0.7504203632689479
-1.267130483164898,-1.450252836884044,-0.9910804814404133,-0.8738264956879342
-1.2009953851865802,-1.450252836884044,-0.8130961046911459,-0.8980353542007498
0.39175822445790354,-1.4907528023801608,-0.2291610604247141,-0.9606241103558337
-1.178950352527141,-1.570306306033248,-0.9398794963481581,-0.654175389181413
-1.2450854505054587,-1.0886460020972843,-0.8130961046911459,-1.1932653360643533
-1.2616192250000382,-1.4907528023801608,-0.9094027195075303,-0.8726455757604799
-1.2230404178460195,-1.0886460020972843,-0.9654799888942857,-0.9476339911538353
-1.0577026729002255,-1.5153420671456606,-0.5668437478188719,-0.7604581826523104
-1.1073039963839637,-1.0886460020972843,-0.660712220488006,-0.9718428496666506
-0.5451556635682634,-1.152288805019754,-0.9362222831272828,-1.0090418273814648
1.4388972757812666,0.9146558626213638,2.84655525833146,0.09570876475214035
4.111857485738277,0.7266203085322487,1.6152934739700902,-0.7132213855541337
0.4909608714253801,1.4642982514972378,2.4198803825626687,-1.081077942956184
0.09966154172033385,2.5057259356831056,0.8960415405312705,-1.081077942956184
4.111857485738277,1.580012438629001,1.6274841847063415,-1.1501617587122674
0.26499928666612804,0.6542989415748968,1.8225355564863603,-0.9812902090862861
0.6893661653603331,1.7232087452045581,2.84655525833146,-1.1596091181319026
0.09966154172033385,1.117155690101949,1.2495721518825547,-0.7297542645384957
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.3586906754687447,1.117155690101949,1.8347262672226117,-0.7297542645384957
4.111857485738277,1.8692979064584088,2.84655525833146,-1.166104177732902
0.6893661653603331,2.2742975614195795,2.712457440232697,-1.2068459152300792
0.6783436490306135,2.1441191008963463,2.6393131758151895,-1.0350220657854619
0.09966154172033385,2.5057259356831056,1.1154743337837913,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.09966154172033385,1.9850120935901718,1.5421492095525828,-1.081077942956184
4.111857485738277,1.9850120935901718,2.261401142991403,-1.0905253023758192
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
1.9349105106186493,1.652333805586353,-0.9447557806426586,-0.6010339924459644
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.09966154172033385,1.9850120935901718,1.5421492095525828,-1.081077942956184
0.09966154172033385,-0.08337900139009287,1.1154743337837913,-0.2349488149350959
0.4909608714253801,1.9850120935901718,2.4198803825626687,-1.081077942956184
0.19886418868781036,1.7825122661095867,1.3349071270363129,-0.8159614192426679
0.5185171622496791,1.5395124731328844,2.510091642010927,-1.1501617587122674
0.07761650906089464,1.9401728460766139,1.2983349948275593,-1.0905253023758192
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.46891583876594084,1.768047992718116,2.5174060684526776,-0.9446816913351992
0.8381701358115479,2.4767973889001644,2.322354696672659,-0.47113280042597877
0.09966154172033385,2.5057259356831056,1.5421492095525828,-1.081077942956184
0.3146006101498663,0.5588347371911923,0.8972606116048953,0.4765554413561891
0.6893661653603331,1.4642982514972378,2.4198803825626687,-1.081077942956184
0.09966154172033385,2.5057259356831056,1.5421492095525828,-1.081077942956184
0.4909608714253801,1.4642982514972378,2.4198803825626687,-1.081077942956184
0.6893661653603331,1.4642982514972378,2.84655525833146,-0.870283735905571
0.26499928666612804,2.3249225182897257,1.4214611732636964,-1.1342193396916327
0.6893661653603331,1.4642982514972378,2.84655525833146,-0.870283735905571
0.6893661653603331,1.9850120935901718,2.4198803825626687,-0.870283735905571
0.4909608714253801,1.9850120935901718,2.4198803825626687,-1.081077942956184
0.29255557749042704,1.9850120935901718,1.1154743337837913,-0.6600799888186851
0.8877714592952861,1.4642982514972378,2.84655525833146,-0.870283735905571
0.6893661653603331,1.4642982514972378,2.84655525833146,-1.081077942956184
0.6893661653603331,1.4642982514972378,2.84655525833146,-0.870283735905571
0.7885688123278096,1.4642982514972378,2.84655525833146,-1.186179816499627
0.8877714592952861,1.4642982514972378,2.84655525833146,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-0.870283735905571
0.6893661653603331,1.9850120935901718,1.9810147960576259,-0.870283735905571
0.6893661653603331,1.9850120935901718,2.4198803825626687,-0.870283735905571
0.6893661653603331,1.4642982514972378,2.84655525833146,-0.870283735905571
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.02801518557715638,-0.011057634432740961,1.1886185982012987,-0.38256380586689764
0.3146006101498663,0.509656207660193,1.1642371767287965,0.1901823589484936
0.09966154172033385,2.5057259356831056,1.5421492095525828,-1.081077942956184
0.39175822445790354,0.019317339689346964,1.047206353660785,0.7280913859039795
0.8877714592952861,1.4642982514972378,2.84655525833146,-0.870283735905571
0.6893661653603331,1.4642982514972378,2.4198803825626687,-1.081077942956184
0.4909608714253801,1.4642982514972378,2.4198803825626687,-1.081077942956184
-0.29714904614957216,0.9580486827957745,0.23774316077370622,-0.6600799888186851
4.111857485738277,2.9685826842101584,2.212638300046398,-1.077535183173821
0.6783436490306135,1.5076910716716492,2.6393131758151895,-1.0350220657854619
0.4854496132605203,1.9705478201987012,2.273591853727654,-1.160790038059357
0.6232310673820154,1.117155690101949,2.84655525833146,-1.0108132072726466
0.09966154172033385,1.117155690101949,1.2495721518825547,-0.7297542645384957
-0.17039010835779664,1.4064411579313565,0.5425109291799859,-0.6718891880932293
0.29255557749042704,1.4642982514972378,1.9810147960576259,-1.081077942956184
0.5515847112388379,1.4064411579313565,2.785601704650204,-0.9812902090862861
0.7610125215035105,1.9850120935901718,2.84655525833146,-1.1076486413239084
0.5901635183928565,2.4334045687257535,2.3589268288814127,-0.9228346726772925
0.39726948262276335,0.7974952481504534,2.2443341479606516,-0.8691028159781166
0.7279449725143518,2.418940295334283,2.346736118145161,-1.0556881645159142
-0.17039010835779664,1.4064411579313565,0.5425109291799859,-0.6718891880932293
0.7995913286575292,2.6807436437198975,2.84655525833146,-1.2706155913126176
-0.09874375221461915,0.9580486827957745,1.1154743337837913,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.09966154172033385,0.9580486827957745,1.5421492095525828,-0.6600799888186851
4.111857485738277,1.319655517582534,1.8956798209038677,-1.1424857791838134
0.4909608714253801,1.4642982514972378,2.4198803825626687,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
-1.2781529994946177,1.4642982514972378,1.9810147960576259,-1.081077942956184
4.111857485738277,0.8134059488810707,2.0419683497388816,0.13704096221304482
0.5185171622496791,1.5395124731328844,2.510091642010927,-1.1501617587122674
4.111857485738277,0.48072766087725205,0.6644180365424976,-0.11095222255238224
-0.16487885019293683,2.5057259356831056,0.3840316896087206,-1.0108132072726466
-0.29714904614957216,1.9850120935901718,0.02196758074206028,-1.081077942956184
-0.330216595138731,2.592511576031928,0.20117102856495278,-1.0456503451325514
-0.16487885019293683,2.5057259356831056,0.3840316896087206,-1.0108132072726466
0.5736297438982771,1.3919768845398859,2.6149317543426873,-1.1542949784583578
0.09966154172033385,1.9850120935901718,1.1154743337837913,-1.081077942956184
-0.9750338004273282,-0.9714853876263743,-0.5107664784321165,-0.7775815216003994
0.7003886816900526,1.0592985965360675,2.33454540740891,-0.05781082581693366
-0.556178179897983,0.43733484070284107,-0.19624614143683594,-1.0108132072726466
0.9594178154384636,0.7266203085322487,2.6149317543426873,0.35551114879211154
0.7610125215035105,1.9850120935901718,2.7368388617051993,-0.9228346726772925
0.4909608714253801,1.9850120935901718,2.4198803825626687,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.6893661653603331,1.9850120935901718,2.84655525833146,-1.081077942956184
0.7003886816900526,1.0592985965360675,1.7737727135413557,0.21970535713485398
0.832658877646688,0.7266203085322487,2.33454540740891,0.08389956547759624
0.832658877646688,1.0592985965360675,2.054159060475133,0.35551114879211154
0.6893661653603331,1.4642982514972378,2.84655525833146,-1.081077942956184
0.7003886816900526,2.071797733938994,2.84655525833146,-1.1542949784583578
2.998583336436592,-0.6923249111709958,0.3718409788724694,-0.37075460659235354
0.5736297438982771,1.0592985965360675,2.054159060475133,0.35551114879211154
0.9594178154384636,0.7266203085322487,2.6149317543426873,0.08389956547759624
4.111857485738277,1.7969765395010568,1.420242102190071,-1.0297079261119169
0.7003886816900526,1.0592985965360675,1.7737727135413557,0.49131694044936924
0.8932827174601459,-0.663396364388055,0.22555245003745505,1.8222136986904953
0.29255557749042704,0.509656207660193,0.737562300960005,0.6035043335575389
0.4909608714253801,-0.5983071341264384,2.84655525833146,-1.081077942956184
0.3586906754687447,-0.6662892190663492,2.84655525833146,-0.8980353542007498
-0.9695225422624685,-0.19475390650441474,-0.5473386106408701,-1.0403362054590068
-1.0081013494164872,-0.02552190782421129,-0.8057816782493951,-0.9889661886147397
-0.23101394817125448,-0.698110620527584,1.2983349948275593,-0.9110254734027483
-1.0246351239110665,-0.03998618121568162,-0.7862765410713933,-1.0373839056403706
-0.09874375221461915,-1.1146816942019309,1.9810147960576259,-1.081077942956184
-0.9915675749219077,-0.11230754817303353,-0.5851298139232487,-1.0846207027385475
0.4523820642713614,-0.9078425847039046,1.9810147960576259,-0.11095222255238224
2.144338320883322,-0.5013965024035869,0.2743152929824598,-0.8868166148899328
-1.068725189229945,-0.26996812814006066,-0.8277249575746473,-1.0001849279255566
-0.054653686895740704,-0.698110620527584,1.6884377383875975,-0.9110254734027483
4.111857485738277,-0.30757523895788363,1.7128191598600997,-1.0798970230287297
-0.054653686895740704,-0.698110620527584,1.6884377383875975,-0.9110254734027483
-0.5892457288871419,-0.4652358189249108,0.3108874251912135,-0.7203069051188603
-0.9640112840976086,0.20590646643931476,-0.5790344585551231,-1.1737801572613555
-1.1073039963839637,-0.15570036834744477,-0.9008692219921544,-1.0793065630650023
-0.92543247694359,-1.2058066165681944,-0.9593846335261601,-0.14637982037601477
-1.0047945945175714,-1.2029137618899004,-0.9894956890447006,-0.2585672134841841
-0.9915675749219077,-1.1204674035585191,-0.9228125013174066,-0.35304080768053725
0.4964721295902399,-0.9179675760779339,-0.9142790038020308,-0.4770374000632508
-0.7766285064923752,-1.1971280525333121,-0.6277973015001279,-0.016478628356028976
-1.009754726865945,-1.2058066165681944,-0.9548740705537472,-0.3353270087687211
-1.0081013494164872,-0.45655725489002874,-1.0495958929744187,-0.5419879960732437
-0.897876186119291,-0.44932511819429344,-0.753361622083515,-0.5656063946223319
-1.0632139310650852,-1.269449419490664,-0.8130961046911459,-0.5774155938968761
-0.9805450585921881,-1.2014673345507532,-0.9893737819373379,-0.22313961566055157
0.3476681591390251,-0.5780571513783798,-1.0386242533117926,-0.5892247931714202
-0.92543247694359,-0.4392001268202641,-0.8874594401822781,-0.8053331398955782
-0.9915675749219077,-1.1204674035585191,-0.9228125013174066,-0.4238960033278022
-1.010856978498917,-1.2058066165681944,-0.954386442124297,-0.37075460659235354
0.3146006101498663,-0.38134303325438257,-1.0447196086799184,-0.6777937877305014
-1.0191238657462067,-0.4652358189249108,-1.0483768219007936,-0.571510994259604
-0.9640112840976086,-0.4739143829597931,-0.9849851260722876,-0.5419879960732437
-0.9915675749219077,-1.1204674035585191,-0.9228125013174066,-0.4238960033278022
-1.0301463820759262,-1.003306789087609,-0.9410985674217833,-0.4841229196279773
-1.0003855879856833,-1.1363781042891365,-1.0491082645449687,-0.2349488149350959
-1.0742364473948047,-0.4739143829597931,-0.8228486732801468,-0.8980353542007498
-1.2836642576594774,-0.8658961918686404,-0.9593846335261601,-1.1531140585309032
-0.9640112840976086,-0.5867357154132621,-0.8582017344152753,-0.571510994259604
0.6452761000414546,-0.510075066438469,-0.8874594401822781,-0.5892247931714202
0.6728323908657536,-0.4363072721419701,-0.8435728815317738,-0.648270789544141
-1.2280005501943934,-1.2058066165681944,-1.0465482152903562,-0.7834861212376715
2.19945090253192,0.78447740209813,2.84655525833146,-0.5065603982496112
-1.0202261173791787,-1.2058066165681944,-0.9545083492316596,-0.3471362080432652
0.7169224561846321,-0.38134303325438257,-0.7618951195988909,-0.7285733446110413
-1.0301463820759262,-0.5245393398299394,-1.039843324385418,-0.5833201935341482
-1.156905319867702,-0.9685925329480801,-0.9654799888942857,-0.8000190002220333
-1.0742364473948047,-0.19186105182612073,-0.8326012418691477,-1.0592309242982774
-0.9640112840976086,-0.4739143829597931,-0.8630780187097757,-0.5833201935341482
-1.041168898405646,-1.1407173863065776,-0.9289078566855321,-0.488846599337795
-0.9199212187787302,-0.9006104480081694,-0.6972843526967597,-0.5774155938968761
-0.9915675749219077,-1.1190209762193721,-0.6351117279418785,-0.6659845884559572
-1.1348602872082627,-1.1190209762193721,-0.9593846335261601,-0.6659845884559572
-0.8923649279544312,-0.9497889775391687,-0.8521063790471497,-0.25266261384691197
-1.0081013494164872,-1.1407173863065776,-0.8947738666240288,-0.39437300514144186
-0.9585000259327489,-1.2911458295778697,-0.9228125013174066,-0.21723501602327963
-0.9585000259327489,-1.2911458295778697,-0.9228125013174066,-0.1818074181996471
-0.8813424116247116,-1.2882529748995757,-0.382764015701479,-0.5295883368349723
-1.1348602872082627,-1.1407173863065776,-0.9569464913789099,-0.6896029870050455
-0.47350930742508596,-1.082860292740696,-0.9423176384954085,-1.0102227473089191
-1.0003855879856833,-1.1363781042891365,-1.0491082645449687,-0.2349488149350959
-1.2120179015163,-1.5587348873200717,-1.0276526136491666,-0.6423661899068689
-0.9585000259327489,-1.179770924463548,-0.9715753442624112,-0.1818074181996471
1.2790707890003323,-0.9078425847039046,1.6762470276513461,1.8222136986904953
0.5570959694036978,-0.4739143829597931,-0.8582017344152753,-0.6896029870050455
-0.9915675749219077,-1.1204674035585191,-0.9228125013174066,-0.4238960033278022
0.3311343846444457,-0.3842358879326768,-1.0483768219007936,-0.6600799888186851
-0.9805450585921881,-1.2014673345507532,-0.9893737819373379,-0.22313961566055157
-0.8096960554815341,-1.152288805019754,-0.4644417776343619,-0.35304080768053725
-0.016074879741722066,-0.8716819012252286,-0.8777068715932772,-0.8761883355428431
-0.9915675749219077,-1.2911458295778697,-0.9228125013174066,-0.25266261384691197
-0.9529887677678891,-0.5404500405605568,-1.0215572582810413,-0.38256380586689764
-0.9529887677678891,-0.9946282250527267,-1.0422814665326683,-0.169998218925103
-0.8207185718112537,-1.0683960193492257,-0.47663248837061317,-0.40618220441598596
-1.0742364473948047,-1.5138956398065135,-1.039843324385418,-0.2615195133028202
-0.8096960554815341,-1.1436102409848719,-0.46322270656073683,-0.36485000695508146
0.08863902539061425,-1.2810208382038404,0.9045750380466463,0.618265832650719
-1.0185727399297209,-1.2043601892290472,-0.9545083492316596,-0.38846840550416967
-1.2836642576594774,-0.8658961918686404,-0.9593846335261601,-1.1531140585309032
0.3090893519850065,-1.5008777937541902,-1.0447196086799184,-0.25266261384691197
-0.8096960554815341,-1.1450566683240189,-0.46078456441348664,-0.37075460659235354
-0.7986735391518145,-1.1060031301670488,-0.4047072950267312,-0.40618220441598596
-1.2268982985614214,-1.2058066165681944,-1.046304401075631,-0.7716769219631273
-0.9915675749219077,-1.2911458295778697,-0.9228125013174066,-0.2821856120332723
-1.2263471727449353,-1.2058066165681944,-1.0466701223977186,-0.7687246221444913
-0.7986735391518145,-1.11034241218449,-0.39373565536410515,-0.41799140369053006
-0.8096960554815341,-1.1146816942019309,-0.4095835793212317,-0.4238960033278022
-0.9915675749219077,-1.2043601892290472,-0.9901052245815131,-0.2349488149350959
-0.7766285064923752,-1.1074495575061958,-0.4047072950267312,-0.35894540731780933
-1.0003855879856833,-1.1363781042891365,-1.0491082645449687,-0.2349488149350959
-1.1447805519050103,-0.2251288806265024,-0.9435367095690336,-1.1106009411425444
-1.1447805519050103,-0.2251288806265024,-0.9435367095690336,-1.1106009411425444
-1.151394061702842,-1.5862170067638655,-1.0008330500294143,-0.482941999700523
-0.6443583105357399,-1.5789848700681304,-0.8057816782493951,-0.141656140666197
-0.842763604470693,0.78447740209813,-0.763114190672516,-0.9576718105371976
-0.9750338004273282,-0.3133609483144719,-0.9045264352130298,-0.6553563091088676
-0.9640112840976086,-0.9700389602872271,-0.9033073641394046,-0.36544046691880866
0.25948802850126823,-0.6416999543008495,-0.17064564889070846,1.9763237492232961
-1.1447805519050103,-0.2251288806265024,-0.9435367095690336,-1.1106009411425444
-1.1447805519050103,-0.2251288806265024,-0.9435367095690336,-1.1106009411425444
-0.92543247694359,-1.1204674035585191,-0.9228125013174066,-0.1818074181996471
-0.6553808268654595,-1.153735232358901,-0.06824367870619852,-0.37075460659235354
-0.5065768564142448,0.1046565526990222,0.4937480862349813,-1.0314793060030987
-0.7049821503491978,-1.1349316769499895,-0.17674100425883402,-0.4002776047787139
-0.7821397646572351,-1.1624137963937833,-0.5802535296287482,-0.15228442001328674
-0.46799804926022615,0.13358509948196287,0.5425109291799859,-1.0302983860756443
-0.9915675749219077,-1.2911458295778697,-0.9228125013174066,-0.25266261384691197
-0.7766285064923752,-0.6662892190663492,-0.17308379103795862,-0.8195041790250311
-0.5672006962277026,-1.1595209417154893,0.05244435758268824,-0.26447181312145623
-0.5341331472385438,-1.1378245316282836,0.11949326663206986,-0.26447181312145623
-0.501065598249385,-1.1276995402542542,0.11949326663206986,-0.1818074181996471
-0.06567620322546032,-0.1412360949559742,-1.0215572582810413,-1.0769447232100935
-0.23101394817125448,-0.25261100007029635,-1.0374051822381676,-1.0893443824483648
0.46340458060108103,-0.46957510094235205,-1.039843324385418,-0.5537971953477878
-1.0356576402407862,-0.508628639099322,-1.0532531061952943,-0.5892247931714202
-1.0246351239110665,-1.0351281905488439,-0.4217742900574828,-0.9098445534752939
-0.6608920850303194,-0.6142178348570557,-0.30474346698947147,-0.323517809494177
-0.9640112840976086,-0.5259857671690865,-0.8606398765625255,-0.5951293928086923
-1.0246351239110665,-0.4392001268202641,-0.577815387481498,-1.1005631217591818
-0.9585000259327489,-0.6113249801787617,-0.8447919526053989,-0.5656063946223319
0.6452761000414546,-0.45800368222917576,-0.8582017344152753,-0.6423661899068689
0.9649290736033234,-0.43775369948111714,-0.7106941345066359,-0.6010339924459644
-1.0356576402407862,-0.4739143829597931,-0.8228486732801468,-0.8980353542007498
-1.0356576402407862,-0.4739143829597931,-0.8228486732801468,-0.8980353542007498
-0.6057795033817213,-1.1696459330895186,-0.5851298139232487,0.36732034806665587
-0.8923649279544312,-0.5708250146826446,-0.700941565917635,-0.5656063946223319
-0.8262298299761135,-1.0351281905488439,-0.4924804123277397,-0.4238960033278022
0.8877714592952861,-1.1146816942019309,1.1154743337837913,1.8222136986904953
-0.8868536697895714,-0.281539546853237,-0.7411709113472639,-0.5833201935341482
-1.1348602872082627,-1.375038615248398,-1.0130237607656654,-0.5597017949850599
-1.0003855879856833,-1.1363781042891365,-1.0491082645449687,-0.2349488149350959
-1.0323508853418704,-1.0394674725662851,-0.9350032120536577,-0.488846599337795
-1.0003855879856833,-1.1363781042891365,-1.0491082645449687,-0.2349488149350959
-1.0246351239110665,-1.1204674035585191,-0.9228125013174066,-0.4593236011514346
-1.0003855879856833,-1.1363781042891365,-1.0491082645449687,-0.2349488149350959
-0.18141262468751623,0.4951919342687224,-0.8874594401822781,1.3120562900301878
0.28704431932556723,-1.1783244971244005,0.23774316077370622,1.8257564584728578
4.111857485738277,-0.4218429987504998,0.9569950942125264,1.170345898735658
-0.23101394817125448,-0.2309145899830907,-0.7716476881878919,1.1821550980102018
0.03352644374201619,-0.08771828340753389,-0.5144236916529918,1.515174517552347
-0.1538563338632172,0.1046565526990222,-0.700941565917635,1.424243683138357
-0.4514642747656467,0.04679945913314062,0.06707321046618979,0.35551114879211154
-0.016074879741722066,0.3013706708230193,-0.5509958238617453,1.2671813327869201
-0.10976626854433877,-1.0076460711050503,-0.4278696454256084,1.4112535639363586
-0.07669871955517993,0.14804937287343345,-0.6338926568682535,1.253010293657467
0.11619531621491327,-0.48982508369041056,-0.5851298139232487,1.813947259198314
-0.005052363412002454,-0.02552190782421129,-0.5253953313156179,1.595477072619247
0.237442995841829,-0.02552190782421129,-0.25354248189721645,1.9910852483164763
